,LSOA11CD,LSOA11NM,LSOA21CD,LSOA21NM,CHGIND,LAD22CD,LAD22NM,TotalRes11,TotalRes21,sqkm21,prop21
221,E01000234,Barnet 021D,E01000234,Barnet 021D,U,E09000003,Barnet,1701,1781,0.2763367882655398,1.0
222,E01000235,Barnet 021E,E01000235,Barnet 021E,U,E09000003,Barnet,1688,1862,0.3507968023106868,1.0
223,E01000236,Barnet 034A,E01000236,Barnet 034A,U,E09000003,Barnet,1860,1952,0.2292650681500444,1.0
224,E01000237,Barnet 032A,E01000237,Barnet 032A,U,E09000003,Barnet,2038,2100,0.3244437774355865,1.0
225,E01000238,Barnet 034B,E01000238,Barnet 034B,U,E09000003,Barnet,1963,2096,0.21101200647892843,1.0
226,E01000239,Barnet 031A,E01000239,Barnet 031A,U,E09000003,Barnet,1970,2058,0.42778175365764026,1.0
227,E01000240,Barnet 031B,E01000240,Barnet 031B,U,E09000003,Barnet,1670,1734,0.4426194905978407,1.0
228,E01000241,Barnet 031C,E01000241,Barnet 031C,U,E09000003,Barnet,1744,1788,0.33978140636992327,1.0
229,E01000242,Barnet 032B,E01000242,Barnet 032B,U,E09000003,Barnet,1656,1601,0.2765801053383586,1.0
230,E01000243,Barnet 032C,E01000243,Barnet 032C,U,E09000003,Barnet,1884,2165,0.18369330567714615,1.0
231,E01000244,Barnet 032D,E01000244,Barnet 032D,U,E09000003,Barnet,1705,1638,0.2236669069922527,1.0
232,E01000245,Barnet 032E,E01000245,Barnet 032E,U,E09000003,Barnet,1982,2057,0.1810709286402429,1.0
233,E01000246,Barnet 002B,E01000246,Barnet 002B,U,E09000003,Barnet,1503,1520,1.0763816045691457,1.0
234,E01000247,Barnet 002C,E01000247,Barnet 002C,U,E09000003,Barnet,1691,1696,0.26589892302197665,1.0
235,E01000248,Barnet 001A,E01000248,Barnet 001A,U,E09000003,Barnet,1661,1703,0.2708270508243546,1.0
236,E01000249,Barnet 001B,E01000249,Barnet 001B,U,E09000003,Barnet,1525,1613,0.8129528761179027,1.0
237,E01000250,Barnet 001C,E01000250,Barnet 001C,U,E09000003,Barnet,2232,2610,0.5815823173522425,1.0
238,E01000251,Barnet 002D,E01000251,Barnet 002D,U,E09000003,Barnet,1846,2262,0.22297195906692252,1.0
239,E01000252,Barnet 002E,E01000252,Barnet 002E,U,E09000003,Barnet,1609,1715,0.23487048672871602,1.0
240,E01000253,Barnet 007B,E01000253,Barnet 007B,U,E09000003,Barnet,1691,1984,3.316824090564067,1.0
241,E01000254,Barnet 001D,E01000254,Barnet 001D,U,E09000003,Barnet,1549,1600,1.5267918316808935,1.0
242,E01000255,Barnet 017A,E01000255,Barnet 017A,U,E09000003,Barnet,1481,1700,1.0680085425476626,1.0
243,E01000256,Barnet 016A,E01000256,Barnet 016A,U,E09000003,Barnet,1788,1928,0.5619209255829307,1.0
244,E01000257,Barnet 017B,E01000257,Barnet 017B,U,E09000003,Barnet,1855,2090,0.6799985153641512,1.0
245,E01000258,Barnet 016B,E01000258,Barnet 016B,U,E09000003,Barnet,1658,1891,0.7980516739872798,1.0
246,E01000259,Barnet 025D,E01000259,Barnet 025D,U,E09000003,Barnet,2597,2643,1.2840319303839203,1.0
247,E01000260,Barnet 025E,E01000260,Barnet 025E,U,E09000003,Barnet,1982,2166,0.8163327411263118,1.0
248,E01000261,Barnet 017C,E01000261,Barnet 017C,U,E09000003,Barnet,1601,1768,1.1972931376839218,1.0
249,E01000263,Barnet 016C,E01000263,Barnet 016C,U,E09000003,Barnet,1581,1525,0.3932505874334668,1.0
250,E01000364,Bexley 023A,E01000364,Bexley 023A,U,E09000004,Bexley,1577,1698,0.43281112164779306,1.0
251,E01000365,Bexley 015C,E01000365,Bexley 015C,U,E09000004,Bexley,1678,1728,0.3409568598453538,1.0
252,E01000366,Bexley 015D,E01000366,Bexley 015D,U,E09000004,Bexley,1585,1640,0.23583045269666802,1.0
253,E01000314,Barnet 032F,E01000314,Barnet 032F,U,E09000003,Barnet,1865,2166,0.2509974403227059,1.0
254,E01000367,Bexley 010A,E01000367,Bexley 010A,U,E09000004,Bexley,1575,2266,0.2617745277742598,1.0
255,E01000368,Bexley 010B,E01000368,Bexley 010B,U,E09000004,Bexley,1539,1680,0.23779105798738487,1.0
256,E01000369,Bexley 014C,E01000369,Bexley 014C,U,E09000004,Bexley,1618,1727,0.26603295951868006,1.0
257,E01000370,Bexley 014D,E01000370,Bexley 014D,U,E09000004,Bexley,1597,1558,0.3257677671638692,1.0
258,E01000371,Bexley 014E,E01000371,Bexley 014E,U,E09000004,Bexley,1545,1620,0.23141824878897724,1.0
259,E01000372,Bexley 010C,E01000372,Bexley 010C,U,E09000004,Bexley,1680,1689,0.22935870402440994,1.0
260,E01000373,Bexley 008A,E01000373,Bexley 008A,U,E09000004,Bexley,1574,1325,0.0890102114813288,1.0
261,E01000374,Bexley 019A,E01000374,Bexley 019A,U,E09000004,Bexley,1533,1579,0.744250736661352,1.0
262,E01000375,Bexley 019B,E01000375,Bexley 019B,U,E09000004,Bexley,1476,2128,0.42924274695535564,1.0
263,E01000376,Bexley 019C,E01000376,Bexley 019C,U,E09000004,Bexley,1541,1614,0.5500990631509192,1.0
264,E01000377,Bexley 019D,E01000377,Bexley 019D,U,E09000004,Bexley,1420,1474,0.43060633239382745,1.0
265,E01000379,Bexley 019F,E01000379,Bexley 019F,U,E09000004,Bexley,1680,1712,0.32417019482270926,1.0
266,E01000380,Bexley 010D,E01000380,Bexley 010D,U,E09000004,Bexley,1455,1736,0.22464172738880264,1.0
267,E01000381,Bexley 028A,E01000381,Bexley 028A,U,E09000004,Bexley,1598,1617,2.056640312996037,1.0
268,E01000382,Bexley 027A,E01000382,Bexley 027A,U,E09000004,Bexley,1524,1572,0.5849449639073037,1.0
269,E01000383,Bexley 028B,E01000383,Bexley 028B,U,E09000004,Bexley,1505,1593,2.786120770155479,1.0
270,E01000384,Bexley 027B,E01000384,Bexley 027B,U,E09000004,Bexley,1722,1719,0.29985103107804406,1.0
271,E01000385,Bexley 028C,E01000385,Bexley 028C,U,E09000004,Bexley,1866,2006,0.5973487666279386,1.0
272,E01000386,Bexley 028D,E01000386,Bexley 028D,U,E09000004,Bexley,1457,1537,0.5517498971893562,1.0
273,E01000387,Bexley 027C,E01000387,Bexley 027C,U,E09000004,Bexley,1535,1558,0.3074041807903718,1.0
274,E01000388,Bexley 016A,E01000388,Bexley 016A,U,E09000004,Bexley,1531,1513,0.5300223869142039,1.0
275,E01000389,Bexley 020E,E01000389,Bexley 020E,U,E09000004,Bexley,1649,1700,0.4420662287331748,1.0
276,E01000390,Bexley 020F,E01000390,Bexley 020F,U,E09000004,Bexley,1290,1332,0.5447883323286592,1.0
277,E01000391,Bexley 021E,E01000391,Bexley 021E,U,E09000004,Bexley,1709,1748,0.4653318866793419,1.0
278,E01000392,Bexley 016B,E01000392,Bexley 016B,U,E09000004,Bexley,1646,1957,0.22089326838191206,1.0
279,E01000393,Bexley 020G,E01000393,Bexley 020G,U,E09000004,Bexley,1581,1695,0.2763314050499253,1.0
280,E01000394,Bexley 015E,E01000394,Bexley 015E,U,E09000004,Bexley,1458,1628,0.2369569339748036,1.0
281,E01000395,Bexley 018B,E01000395,Bexley 018B,U,E09000004,Bexley,1428,1529,0.32119690329756245,1.0
282,E01000396,Bexley 018C,E01000396,Bexley 018C,U,E09000004,Bexley,1399,1452,0.21917866754389412,1.0
283,E01000398,Bexley 029A,E01000398,Bexley 029A,U,E09000004,Bexley,1599,1593,0.23365603359888706,1.0
284,E01000399,Bexley 029B,E01000399,Bexley 029B,U,E09000004,Bexley,1554,1571,0.29150776780990867,1.0
285,E01000400,Bexley 029C,E01000400,Bexley 029C,U,E09000004,Bexley,1547,1573,0.2820916049624289,1.0
286,E01000401,Bexley 013A,E01000401,Bexley 013A,U,E09000004,Bexley,1647,1816,0.26990267933910483,1.0
287,E01000402,Bexley 005B,E01000402,Bexley 005B,U,E09000004,Bexley,1536,1605,0.31189918521346777,1.0
288,E01000403,Bexley 004A,E01000403,Bexley 004A,U,E09000004,Bexley,2108,2403,0.6275331506737467,1.0
289,E01000404,Bexley 004B,E01000404,Bexley 004B,U,E09000004,Bexley,2234,2423,0.17129278378855492,1.0
290,E01000405,Bexley 004C,E01000405,Bexley 004C,U,E09000004,Bexley,1410,1576,0.3825187026596411,1.0
291,E01000406,Bexley 005C,E01000406,Bexley 005C,U,E09000004,Bexley,1649,2144,0.4287125105121118,1.0
292,E01000407,Bexley 005D,E01000407,Bexley 005D,U,E09000004,Bexley,1480,1870,0.43257000954225006,1.0
293,E01000408,Bexley 004D,E01000408,Bexley 004D,U,E09000004,Bexley,1636,1774,1.085408214754436,1.0
294,E01000409,Bexley 016C,E01000409,Bexley 016C,U,E09000004,Bexley,1649,1742,0.2265496468763206,1.0
295,E01000410,Bexley 018D,E01000410,Bexley 018D,U,E09000004,Bexley,1568,1658,0.27243532892051714,1.0
296,E01000411,Bexley 016D,E01000411,Bexley 016D,U,E09000004,Bexley,1398,1494,0.19123823437700893,1.0
297,E01000412,Bexley 018E,E01000412,Bexley 018E,U,E09000004,Bexley,1678,1766,0.2501782578047062,1.0
298,E01000413,Bexley 018F,E01000413,Bexley 018F,U,E09000004,Bexley,1301,1347,0.20185714038037467,1.0
299,E01000414,Bexley 016E,E01000414,Bexley 016E,U,E09000004,Bexley,1708,1894,0.2945155800557446,1.0
300,E01000264,Barnet 016D,E01000264,Barnet 016D,U,E09000003,Barnet,1648,1823,0.3787915907573906,1.0
301,E01000265,Barnet 011A,E01000265,Barnet 011A,U,E09000003,Barnet,1927,1922,0.21075546258681746,1.0
302,E01000266,Barnet 011B,E01000266,Barnet 011B,U,E09000003,Barnet,1527,1436,0.6423002912401329,1.0
303,E01000267,Barnet 005A,E01000267,Barnet 005A,U,E09000003,Barnet,1520,1527,0.27942601098375225,1.0
304,E01000268,Barnet 005B,E01000268,Barnet 005B,U,E09000003,Barnet,1739,2075,0.2524676311103717,1.0
305,E01000269,Barnet 005C,E01000269,Barnet 005C,U,E09000003,Barnet,1425,1386,0.2716838522830895,1.0
306,E01000270,Barnet 005D,E01000270,Barnet 005D,U,E09000003,Barnet,1482,1545,0.25205354687272175,1.0
307,E01000271,Barnet 008A,E01000271,Barnet 008A,U,E09000003,Barnet,1469,1638,0.342138922068736,1.0
308,E01000272,Barnet 008B,E01000272,Barnet 008B,U,E09000003,Barnet,1340,1426,0.4695097754482543,1.0
309,E01000273,Barnet 008C,E01000273,Barnet 008C,U,E09000003,Barnet,1520,1670,0.3294606294692383,1.0
310,E01000274,Barnet 011C,E01000274,Barnet 011C,U,E09000003,Barnet,1862,1936,0.267146134191691,1.0
311,E01000275,Barnet 012A,E01000275,Barnet 012A,U,E09000003,Barnet,1637,1740,0.3311594289105241,1.0
312,E01000276,Barnet 020A,E01000276,Barnet 020A,U,E09000003,Barnet,1520,1538,0.5126862592146179,1.0
313,E01000277,Barnet 012B,E01000277,Barnet 012B,U,E09000003,Barnet,1591,1652,0.18507442266253235,1.0
314,E01000278,Barnet 020B,E01000278,Barnet 020B,U,E09000003,Barnet,1514,1476,0.2752633220552474,1.0
315,E01000279,Barnet 007C,E01000279,Barnet 007C,U,E09000003,Barnet,1449,1365,5.043014148054687,1.0
316,E01000280,Barnet 007D,E01000280,Barnet 007D,U,E09000003,Barnet,1381,1337,1.0160245615352,1.0
317,E01000281,Barnet 008D,E01000281,Barnet 008D,U,E09000003,Barnet,1260,1789,0.26912205959663626,1.0
318,E01000282,Barnet 008E,E01000282,Barnet 008E,U,E09000003,Barnet,1705,1808,0.5287782888664238,1.0
319,E01000283,Barnet 012C,E01000283,Barnet 012C,U,E09000003,Barnet,1430,1371,0.33056096739280394,1.0
320,E01000284,Barnet 012D,E01000284,Barnet 012D,U,E09000003,Barnet,1672,1806,0.27595195722783544,1.0
321,E01000285,Barnet 004A,E01000285,Barnet 004A,U,E09000003,Barnet,1449,1513,0.20199177938740084,1.0
322,E01000286,Barnet 007E,E01000286,Barnet 007E,U,E09000003,Barnet,1571,1715,0.26914113416033797,1.0
323,E01000287,Barnet 004B,E01000287,Barnet 004B,U,E09000003,Barnet,1589,1631,0.2735247025033347,1.0
324,E01000288,Barnet 004C,E01000288,Barnet 004C,U,E09000003,Barnet,1569,1548,0.33703521834306843,1.0
325,E01000289,Barnet 004D,E01000289,Barnet 004D,U,E09000003,Barnet,1817,1583,0.2811592702080607,1.0
326,E01000290,Barnet 007F,E01000290,Barnet 007F,U,E09000003,Barnet,1557,1621,2.0475970758943056,1.0
327,E01000291,Barnet 004E,E01000291,Barnet 004E,U,E09000003,Barnet,1575,1561,0.24952924740088775,1.0
328,E01000292,Barnet 001E,E01000292,Barnet 001E,U,E09000003,Barnet,1467,1545,0.2879575489358288,1.0
329,E01000293,Barnet 001F,E01000293,Barnet 001F,U,E09000003,Barnet,1722,1772,0.2735148067158665,1.0
330,E01000294,Barnet 004F,E01000294,Barnet 004F,U,E09000003,Barnet,1599,1811,0.33102463128017773,1.0
331,E01000295,Barnet 023B,E01000295,Barnet 023B,U,E09000003,Barnet,1714,1615,0.20412960336598357,1.0
332,E01000296,Barnet 023C,E01000296,Barnet 023C,U,E09000003,Barnet,1707,1785,0.22370054258165498,1.0
333,E01000297,Barnet 027D,E01000297,Barnet 027D,U,E09000003,Barnet,1434,1421,0.2318465118242807,1.0
334,E01000298,Barnet 023D,E01000298,Barnet 023D,U,E09000003,Barnet,1812,1711,0.26609655958918993,1.0
335,E01000299,Barnet 019A,E01000299,Barnet 019A,U,E09000003,Barnet,1809,2219,0.1651647425969149,1.0
336,E01000300,Barnet 019B,E01000300,Barnet 019B,U,E09000003,Barnet,1632,1667,0.1735317296219384,1.0
337,E01000301,Barnet 020C,E01000301,Barnet 020C,U,E09000003,Barnet,1539,1495,0.2856188760722887,1.0
338,E01000302,Barnet 019C,E01000302,Barnet 019C,U,E09000003,Barnet,1763,1800,0.21685400505068525,1.0
339,E01000303,Barnet 020D,E01000303,Barnet 020D,U,E09000003,Barnet,1567,1502,0.21655265220897543,1.0
340,E01000304,Barnet 020E,E01000304,Barnet 020E,U,E09000003,Barnet,1556,1557,0.1775128277938904,1.0
341,E01000305,Barnet 036B,E01000305,Barnet 036B,U,E09000003,Barnet,1657,1621,0.6890262164564668,1.0
342,E01000306,Barnet 036C,E01000306,Barnet 036C,U,E09000003,Barnet,1696,1971,0.14652729960212635,1.0
343,E01000307,Barnet 039D,E01000307,Barnet 039D,U,E09000003,Barnet,1655,1653,0.5012808017096084,1.0
344,E01000308,Barnet 036D,E01000308,Barnet 036D,U,E09000003,Barnet,1516,2110,0.5288914636429186,1.0
345,E01000309,Barnet 031D,E01000309,Barnet 031D,U,E09000003,Barnet,1822,2051,0.29047588481952413,1.0
346,E01000310,Barnet 034C,E01000310,Barnet 034C,U,E09000003,Barnet,2029,2193,0.3048552251040062,1.0
347,E01000311,Barnet 034D,E01000311,Barnet 034D,U,E09000003,Barnet,1632,1771,0.34893851410800913,1.0
348,E01000312,Barnet 036E,E01000312,Barnet 036E,U,E09000003,Barnet,1672,1768,0.14654228842174208,1.0
349,E01000313,Barnet 036F,E01000313,Barnet 036F,U,E09000003,Barnet,1858,1901,0.2181508805511839,1.0
350,E01000057,Barking and Dagenham 012A,E01000057,Barking and Dagenham 012A,U,E09000002,Barking and Dagenham,1496,1550,0.147679388615129,1.0
351,E01000058,Barking and Dagenham 018D,E01000058,Barking and Dagenham 018D,U,E09000002,Barking and Dagenham,1849,2135,0.18218800324300521,1.0
352,E01000059,Barking and Dagenham 013C,E01000059,Barking and Dagenham 013C,U,E09000002,Barking and Dagenham,1582,1710,0.20841581666987177,1.0
353,E01000060,Barking and Dagenham 006B,E01000060,Barking and Dagenham 006B,U,E09000002,Barking and Dagenham,1809,2180,0.5500659536801258,1.0
354,E01000061,Barking and Dagenham 006C,E01000061,Barking and Dagenham 006C,U,E09000002,Barking and Dagenham,1776,1925,0.6104555211521222,1.0
355,E01000062,Barking and Dagenham 006D,E01000062,Barking and Dagenham 006D,U,E09000002,Barking and Dagenham,1952,2218,0.22134286671148187,1.0
356,E01000063,Barking and Dagenham 004A,E01000063,Barking and Dagenham 004A,U,E09000002,Barking and Dagenham,1620,1778,0.18122079935648214,1.0
357,E01000064,Barking and Dagenham 006E,E01000064,Barking and Dagenham 006E,U,E09000002,Barking and Dagenham,1893,2296,0.20881683248114688,1.0
358,E01000065,Barking and Dagenham 007A,E01000065,Barking and Dagenham 007A,U,E09000002,Barking and Dagenham,1736,1982,0.23355577946748862,1.0
359,E01000066,Barking and Dagenham 011A,E01000066,Barking and Dagenham 011A,U,E09000002,Barking and Dagenham,1928,2499,0.24493987330046557,1.0
360,E01000067,Barking and Dagenham 011B,E01000067,Barking and Dagenham 011B,U,E09000002,Barking and Dagenham,1969,2237,0.19245599089300275,1.0
361,E01000068,Barking and Dagenham 016E,E01000068,Barking and Dagenham 016E,U,E09000002,Barking and Dagenham,1590,1795,0.33981112836972066,1.0
362,E01000069,Barking and Dagenham 011C,E01000069,Barking and Dagenham 011C,U,E09000002,Barking and Dagenham,1763,2096,0.20059325218112026,1.0
363,E01000070,Barking and Dagenham 011D,E01000070,Barking and Dagenham 011D,U,E09000002,Barking and Dagenham,1975,2073,0.3917838559216173,1.0
364,E01000071,Barking and Dagenham 011E,E01000071,Barking and Dagenham 011E,U,E09000002,Barking and Dagenham,2253,2607,0.27053549526399695,1.0
365,E01000072,Barking and Dagenham 017E,E01000072,Barking and Dagenham 017E,U,E09000002,Barking and Dagenham,1991,2150,0.5201042262872602,1.0
366,E01000073,Barking and Dagenham 012B,E01000073,Barking and Dagenham 012B,U,E09000002,Barking and Dagenham,1619,1848,0.2846418526132651,1.0
367,E01000074,Barking and Dagenham 012C,E01000074,Barking and Dagenham 012C,U,E09000002,Barking and Dagenham,1567,1759,0.1641291473189038,1.0
368,E01000075,Barking and Dagenham 012D,E01000075,Barking and Dagenham 012D,U,E09000002,Barking and Dagenham,1732,2080,0.5175186671687559,1.0
369,E01000076,Barking and Dagenham 012E,E01000076,Barking and Dagenham 012E,U,E09000002,Barking and Dagenham,1988,2161,0.19055535637597978,1.0
370,E01000077,Barking and Dagenham 008F,E01000077,Barking and Dagenham 008F,U,E09000002,Barking and Dagenham,1445,1719,0.17382458599047376,1.0
371,E01000078,Barking and Dagenham 007B,E01000078,Barking and Dagenham 007B,U,E09000002,Barking and Dagenham,1666,1899,0.17583645822231206,1.0
372,E01000079,Barking and Dagenham 009E,E01000079,Barking and Dagenham 009E,U,E09000002,Barking and Dagenham,1546,1716,0.30970352495495534,1.0
373,E01000080,Barking and Dagenham 007C,E01000080,Barking and Dagenham 007C,U,E09000002,Barking and Dagenham,1556,1777,0.23131273025313476,1.0
374,E01000081,Barking and Dagenham 007D,E01000081,Barking and Dagenham 007D,U,E09000002,Barking and Dagenham,1688,1976,0.1857722571498433,1.0
375,E01000082,Barking and Dagenham 007E,E01000082,Barking and Dagenham 007E,U,E09000002,Barking and Dagenham,1683,1913,0.16070601918099103,1.0
376,E01000083,Barking and Dagenham 007F,E01000083,Barking and Dagenham 007F,U,E09000002,Barking and Dagenham,1700,1919,0.17994298366347944,1.0
377,E01000084,Barking and Dagenham 013D,E01000084,Barking and Dagenham 013D,U,E09000002,Barking and Dagenham,1355,1438,0.15002644355221242,1.0
378,E01000085,Barking and Dagenham 013E,E01000085,Barking and Dagenham 013E,U,E09000002,Barking and Dagenham,1718,1646,0.1453788199622917,1.0
379,E01000086,Barking and Dagenham 013F,E01000086,Barking and Dagenham 013F,U,E09000002,Barking and Dagenham,1431,1449,0.14015077235026244,1.0
380,E01000087,Barking and Dagenham 020B,E01000087,Barking and Dagenham 020B,U,E09000002,Barking and Dagenham,1341,1636,0.37253186983987774,1.0
381,E01000088,Barking and Dagenham 020C,E01000088,Barking and Dagenham 020C,U,E09000002,Barking and Dagenham,1828,1975,0.22644386295482138,1.0
382,E01000089,Barking and Dagenham 020D,E01000089,Barking and Dagenham 020D,U,E09000002,Barking and Dagenham,1666,1824,0.14536885063835303,1.0
383,E01000090,Barking and Dagenham 020E,E01000090,Barking and Dagenham 020E,U,E09000002,Barking and Dagenham,1584,1707,1.9526695260486027,1.0
384,E01000091,Barking and Dagenham 022A,E01000091,Barking and Dagenham 022A,U,E09000002,Barking and Dagenham,1714,2091,0.24629960566668296,1.0
385,E01000093,Barking and Dagenham 022B,E01000093,Barking and Dagenham 022B,U,E09000002,Barking and Dagenham,1547,1809,0.2937784159024317,1.0
386,E01000094,Barking and Dagenham 022C,E01000094,Barking and Dagenham 022C,U,E09000002,Barking and Dagenham,1326,2461,0.6029116685008085,1.0
387,E01000095,Barking and Dagenham 018E,E01000095,Barking and Dagenham 018E,U,E09000002,Barking and Dagenham,1572,2250,2.2887260699328524,1.0
388,E01000096,Barking and Dagenham 022D,E01000096,Barking and Dagenham 022D,U,E09000002,Barking and Dagenham,1895,1658,0.602407590230337,1.0
389,E01000097,Barking and Dagenham 023C,E01000097,Barking and Dagenham 023C,U,E09000002,Barking and Dagenham,1683,1933,0.17912428302927982,1.0
390,E01000098,Barking and Dagenham 023D,E01000098,Barking and Dagenham 023D,U,E09000002,Barking and Dagenham,1746,1936,0.17536097868178807,1.0
391,E01000099,Barking and Dagenham 023E,E01000099,Barking and Dagenham 023E,U,E09000002,Barking and Dagenham,1732,2778,0.30993313986308796,1.0
392,E01000100,Barking and Dagenham 004B,E01000100,Barking and Dagenham 004B,U,E09000002,Barking and Dagenham,1653,1942,0.21145963337042553,1.0
393,E01000101,Barking and Dagenham 004C,E01000101,Barking and Dagenham 004C,U,E09000002,Barking and Dagenham,1513,1699,0.1638500450866467,1.0
394,E01000102,Barking and Dagenham 007G,E01000102,Barking and Dagenham 007G,U,E09000002,Barking and Dagenham,1540,1784,0.25286314645260066,1.0
395,E01000103,Barking and Dagenham 014A,E01000103,Barking and Dagenham 014A,U,E09000002,Barking and Dagenham,1685,1773,0.7012381691084584,1.0
396,E01000104,Barking and Dagenham 014B,E01000104,Barking and Dagenham 014B,U,E09000002,Barking and Dagenham,1781,1915,0.22011482451059555,1.0
397,E01000105,Barking and Dagenham 014C,E01000105,Barking and Dagenham 014C,U,E09000002,Barking and Dagenham,2129,2332,0.22086041373545662,1.0
398,E01000106,Barking and Dagenham 014D,E01000106,Barking and Dagenham 014D,U,E09000002,Barking and Dagenham,1968,2207,0.21942476607091482,1.0
399,E01000107,Barking and Dagenham 010C,E01000107,Barking and Dagenham 010C,U,E09000002,Barking and Dagenham,1666,1786,0.5361033402849736,1.0
400,E01000520,Brent 002D,E01000520,Brent 002D,U,E09000005,Brent,1637,1677,0.2426866207484377,1.0
401,E01000521,Brent 025B,E01000521,Brent 025B,U,E09000005,Brent,2179,2275,0.14100572953251841,1.0
402,E01000522,Brent 025C,E01000522,Brent 025C,U,E09000005,Brent,1923,2048,0.14389819638868223,1.0
403,E01000523,Brent 031A,E01000523,Brent 031A,U,E09000005,Brent,2610,2297,0.14001412344664,1.0
404,E01000524,Brent 031B,E01000524,Brent 031B,U,E09000005,Brent,2514,2423,0.15752164651516057,1.0
